zipcode,percentage_asian,percentage_black,percentage_two_or_more,percentage_white,percentage_other
44620,0.0,0.0,0.0,0.9993243243243243,0.0
44622,0.0008696124789390727,0.008913527909125496,0.010652752867003642,0.9718462959943475,0.007663459970650579
58558,0.0,0.0,0.00508646998982706,0.9847405900305188,0.003051881993896236
93243,0.0726321905868681,0.0,0.002324230098779779,0.8907611853573504,0.01336432306798373
29471,0.0,0.49140893470790376,0.0027491408934707906,0.5003436426116838,0.0
17056,0.0,0.0,0.0,0.9883720930232558,0.0
29472,0.0028127812781278128,0.4156165616561656,0.021827182718271828,0.5136138613861386,0.006975697569756975
29475,0.0,0.3423550087873462,0.010193321616871705,0.6393673110720562,0.001054481546572935
29474,0.0,0.41085868309587986,0.015787447054293417,0.5167500962649211,0.0
29477,0.0006188118811881188,0.44538985148514854,0.013149752475247524,0.53125,0.008508663366336634
52627,0.009092264122820092,0.048218810552988524,0.03212103145029065,0.9035623788940229,0.006930988224772693
29479,0.0,0.5906031746031746,0.0012698412698412698,0.4052063492063492,0.0013968253968253967
58552,0.0017241379310344827,0.0,0.005172413793103448,0.9925287356321839,0.0
40818,0.0,0.0,0.0,0.9846153846153847,0.0
40819,0.0,0.0,0.0,0.9984177215189873,0.0
40813,0.0,0.01726844583987441,0.0,0.8885400313971743,0.09262166405023547
40810,0.0,0.006830601092896175,0.01707650273224044,0.9726775956284153,0.00273224043715847
40816,0.0,0.0,0.0,0.9375,0.0
17053,0.0024410089503661514,0.003661513425549227,0.0209519934906428,0.9408055329536208,0.024206672091131
52620,0.0,0.0,0.02127659574468085,0.9776035834266518,0.0
1262,0.023168908819133034,0.044095665171898356,0.045590433482810166,0.882660687593423,0.0037369207772795215
17051,0.0012839717526214422,0.0044939011341750485,0.01669163278407875,0.975390541408089,0.0019259576289321636
1267,0.04262046288099153,0.024029341090173264,0.03187049449854559,0.8765650689262678,0.01378525357278361
1266,0.006032171581769437,0.0020107238605898124,0.028820375335120642,0.9517426273458445,0.0
1264,0.0,0.0,0.0,0.9936305732484076,0.0
58554,0.002704415803929854,0.00946545531375449,0.02193112190999366,0.9263469258398479,0.0021973378406930067
49847,0.0,0.0,0.0030241935483870967,0.9848790322580645,0.0
34982,0.011077664057796508,0.12590808749749147,0.012723259080874976,0.8270921131848284,0.023158739715031105
95076,0.03325530808152457,0.0037593984962406013,0.02337210951908072,0.731262117558046,0.19826689364921737
95075,0.02416918429003021,0.0,0.0,0.972809667673716,0.0
34981,0.0022492970946579195,0.14901593252108716,0.004123711340206186,0.842174320524836,0.0022492970946579195
95070,0.4440084903839969,0.004148710362127742,0.03338264616967904,0.5113848330867692,0.003794944362256384
68041,0.0,0.0,0.0,0.9955436720142602,0.0
68040,0.0,0.09854014598540146,0.0036496350364963502,0.8959854014598541,0.0
34986,0.030496942205661983,0.14195455834109594,0.03774654732493621,0.7580089911303713,0.020736300676359808
34984,0.009066121336059987,0.24178595773687797,0.03094751192910702,0.643694614860259,0.0692569870483981
50569,0.0,0.0,0.0024183796856106408,0.992744860943168,0.0036275695284159614
50568,0.0005858230814294083,0.0,0.0029291154071470417,0.9367311072056239,0.056239015817223195
50567,0.0,0.0,0.0,0.9201680672268907,0.07563025210084033
50566,0.0,0.05822784810126582,0.0,0.9189873417721519,0.020253164556962026
50565,0.0,0.0,0.042483660130718956,0.9558823529411765,0.0
50563,0.0,0.006738010305192232,0.01743955608402695,0.9643281807372176,0.0035671819262782403
50562,0.0,0.007532956685499058,0.0018832391713747645,0.9887005649717514,0.0
50561,0.0,0.0,0.0020242914979757085,0.9959514170040485,0.0
50560,0.0,0.0031201248049922,0.0015600624024961,0.9937597503900156,0.0
23664,0.011149228130360206,0.20947684391080618,0.02637221269296741,0.7471054888507719,0.005789022298456261
22560,0.0,0.38375583722481654,0.027685123415610406,0.578552368245497,0.0018345563709139426
22567,0.0,0.0868107302533532,0.013040238450074515,0.8908345752608048,0.0018628912071535022
26412,0.0,0.0,0.0,0.9981549815498155,0.0
26410,0.0028790786948176585,0.0,0.0019193857965451055,0.9942418426103646,0.0
26411,0.0,0.0,0.03880983182406209,0.9598965071151359,0.0
26416,0.007852009582113389,0.014506254990684057,0.007852009582113389,0.9566143199361192,0.0
26415,0.0,0.014729209154769997,0.01495581237253569,0.9700883752549286,0.0
26419,0.0,0.0,0.005221932114882507,0.9939077458659704,0.0
55421,0.061715211547667265,0.1678020399896896,0.0376330227933866,0.6643590971020363,0.05814338844496815
55420,0.08007726753885328,0.11541838616208622,0.04100447800509263,0.7305733602598999,0.028711915005707262
32420,0.011542497376705142,0.0,0.0015739769150052466,0.9842602308499475,0.0
32421,0.0,0.0036079374624173183,0.006414111044297455,0.9835638404489878,0.002605732611745841
55425,0.0393852065321806,0.170242288397908,0.03757071192229694,0.6579143985484043,0.07802326822499733
55424,0.028008402520756228,0.0039011703511053317,0.01870561168350505,0.9446834050215065,0.0013003901170351106
55427,0.04180485250480014,0.13130563798219586,0.029411764705882353,0.7846046430441613,0.006240181532553674
32425,0.0019438444924406047,0.08840892728581713,0.02663786897048236,0.8651547876169906,0.013462922966162708
55429,0.12008991082614784,0.30466504532390004,0.02678900434814651,0.50843835212617,0.035374751271280126
55428,0.04948690251147718,0.22559411288144748,0.02862543883337834,0.6638873886038348,0.028692951660815556
32428,0.0004130768322908061,0.14286557299657737,0.029387466068688774,0.8106337778826862,0.0050159329635312165
98349,0.002943840579710145,0.012907608695652174,0.03125,0.9440670289855072,0.0020380434782608695
31558,0.011509135376204863,0.17954251186879586,0.035390591281829954,0.7597467990217235,0.0035966048050640196
98342,0.010548523206751054,0.0035161744022503515,0.030942334739803096,0.9437412095639943,0.005625879043600563
98340,0.053409090909090906,0.006818181818181818,0.08257575757575758,0.8337121212121212,0.010606060606060607
98346,0.02174325864033422,0.00037979491074819596,0.053456133687808584,0.8437143942271174,0.002183820736802127
98345,0.0,0.0,0.012867647058823529,0.9852941176470589,0.0
93041,0.05233551397974916,0.05279386641110046,0.07683653485561899,0.699612483853494,0.09871244635193133
93040,0.007360157016683023,0.0,0.02747791952894995,0.7212953876349362,0.23307163886162904
93043,0.0,0.0,0.0,0.0,0.9914529914529915
96034,0.0,0.0,0.06293706293706294,0.8951048951048951,0.027972027972027972
96033,0.0,0.0,0.028462998102466792,0.9487666034155597,0.0
96032,0.013247863247863248,0.007264957264957265,0.07606837606837606,0.7961538461538461,0.005128205128205128
96031,0.0,0.0,0.0,0.8554216867469879,0.0
96140,0.0,0.0,0.0,0.9991126885536823,0.0
96039,0.05136702568351284,0.004971002485501243,0.13670256835128416,0.6188898094449047,0.0
96038,0.0,0.0,0.056666666666666664,0.8883333333333333,0.0
32399,0.0,0.0,0.0,0.0,0.0
89008,0.0,0.0028551034975017845,0.034261241970021415,0.9621698786581013,0.0
23665,0.02940128296507484,0.1666072701354241,0.07056307911617961,0.7232715609408411,0.008909479686386316
25039,0.0,0.005577689243027889,0.2749003984063745,0.7187250996015936,0.0
89007,0.0,0.0,0.009078212290502794,0.6675977653631285,0.30027932960893855
25035,0.0,0.019691780821917807,0.13613013698630136,0.8433219178082192,0.0
25036,0.0,0.010172143974960876,0.009389671361502348,0.9765258215962441,0.0
25031,0.004314994606256742,0.03128371089536138,0.012944983818770227,0.9503775620280475,0.0
25030,0.0,0.0,0.0,0.9975429975429976,0.0
25033,0.0,0.0,0.003048780487804878,0.9964430894308943,0.0
65350,0.0,0.003069367710251688,0.017188459177409455,0.9785144260282382,0.0006138735420503376
65351,0.008153281695882593,0.03261312678353037,0.02079086832450061,0.9368120668569099,0.0012229922543823889
65354,0.0,0.0,0.0,0.9420731707317073,0.056402439024390245
65355,0.0,0.003106494515095622,0.015726628482671586,0.9703912241529948,0.0030094165614988834
24920,0.0,0.006968641114982578,0.003484320557491289,0.9860627177700348,0.0
24924,0.0,0.0,0.0,0.9960474308300395,0.0
24925,0.0,0.0,0.15332428765264586,0.8453188602442334,0.0
24927,0.0,0.0,0.09444444444444444,0.9,0.0
64402,0.008006099885627144,0.01715592832634388,0.002287457110179184,0.9672131147540983,0.0
64401,0.001292824822236587,0.0,0.03555268261150614,0.962508080155139,0.0
2584,0.0,0.0,0.0,0.9166666666666666,0.0
1474,0.03556034482758621,0.0,0.0026939655172413795,0.9612068965517241,0.0
97346,0.0021929824561403508,0.0,0.015350877192982455,0.9703947368421053,0.007675438596491228
97347,0.008183306055646482,0.0,0.11292962356792144,0.6219312602291326,0.010911074740861976
97344,0.0018467220683287165,0.0,0.0840258541089566,0.8919667590027701,0.0
97345,0.0,0.0,0.042071197411003236,0.912621359223301,0.0
97342,0.0,0.0,0.23046875,0.6953125,0.0
97343,0.0,0.0,0.0,0.9949748743718593,0.0
97341,0.008082292432035268,0.0,0.019838354151359296,0.8295371050698016,0.13776634827332843
97348,0.0,0.0,0.03080433542498574,0.9475185396463206,0.007986309184255563
99121,0.0,0.0,0.07453416149068323,0.8757763975155279,0.018633540372670808
99122,0.0014455044810638912,0.0026019080659150044,0.01011853136744724,0.9702226076900838,0.0026019080659150044
99123,0.004132231404958678,0.0,0.047107438016528926,0.8603305785123967,0.033884297520661154
99124,0.015723270440251572,0.012578616352201259,0.11949685534591195,0.4276729559748428,0.0
99125,0.0,0.0,0.013861386138613862,0.9782178217821782,0.0
99126,0.0,0.0,0.0,0.9990485252140818,0.0
99128,0.0,0.0,0.05962059620596206,0.9051490514905149,0.0
99129,0.0,0.0,0.14578313253012049,0.4891566265060241,0.008433734939759036
2637,0.0,0.0,0.0,0.9814814814814815,0.0
2631,0.003081031118414296,0.00801068090787717,0.006470165348670022,0.980178699804868,0.0009243093355242888
2630,0.0,0.02383053839364519,0.0,0.9757281553398058,0.0
2633,0.009877826878086821,0.07304393033532623,0.014556797504549,0.8978424746555758,0.004419027813880946
2632,0.011420982735723771,0.0017706949977866313,0.024169986719787515,0.9540504648074369,0.007613988490482514
98834,0.0,0.0,0.0,0.9253731343283582,0.0
24078,0.009631437010401952,0.1968665724926159,0.024913317066906384,0.7592140747399512,0.009246179529985873
24079,0.0,0.09250585480093677,0.0,0.9069086651053864,0.0
98831,0.0,0.01508558166521613,0.0,0.9228314476356252,0.05279953582825646
98830,0.0,0.0,0.003937007874015748,0.9744094488188977,0.015748031496062992
98833,0.0,0.0,0.0,0.9947643979057592,0.0
98832,0.0,0.0,0.030303030303030304,0.9659090909090909,0.0
24072,0.0,0.0,0.0,0.999288256227758,0.0
24073,0.009498505479907007,0.05775489870474925,0.007771504483560279,0.9206908003985387,0.0011291929591497841
24070,0.0,0.030456852791878174,0.0,0.9688179840464104,0.0
24076,0.0,0.0,0.0,0.9888751545117429,0.009888751545117428
24077,0.0,0.0,0.006944444444444444,0.9921875,0.0
71858,0.0,0.18122977346278318,0.0048543689320388345,0.8133764832793959,0.0
71859,0.0,0.36105476673427994,0.0,0.6369168356997972,0.0
71857,0.019080068143100513,0.3270868824531516,0.004429301533219762,0.6471890971039183,0.0
71854,0.0011386042378294316,0.2872892887889139,0.02491043905690244,0.678302646560582,0.004360021105834652
71855,0.0,0.37890625,0.0,0.619140625,0.0
71852,0.0,0.20014413672397818,0.007927519818799546,0.6920621847009163,0.09626274065685164
71853,0.0,0.6801242236024845,0.0,0.3167701863354037,0.0
71851,0.0,0.399833748960931,0.011637572734829594,0.558187863674148,0.02826267664172901
78001,0.0,0.0,0.0,0.0,0.0
25106,0.0,0.0,0.0,0.9977324263038548,0.0
30132,0.01770259638080252,0.17609868494998315,0.017505900865460267,0.7721422951556705,0.011014948859166011
30137,0.025982256020278833,0.07541191381495564,0.0019011406844106464,0.7503168567807351,0.11977186311787072
30134,0.009904564221735893,0.42878415269724524,0.01489068880716558,0.5220540125894005,0.02321593754935361
30135,0.024191728717403216,0.36265029171904717,0.02288624568868259,0.5780711085323792,0.011475356993198595
30139,0.0038049940546967895,0.005945303210463734,0.0,0.9617122473246136,0.027824019024970274
78635,0.0,0.0,0.0,0.9411764705882353,0.0
78634,0.004326960900007867,0.11670993627566674,0.032294862717331445,0.8251907796396821,0.021438124459129886
78636,0.005545752457776657,0.00025207965717166626,0.017141416687673303,0.973531635996975,0.0032770355432316612
78631,0.0,0.0,0.006825938566552901,0.9560580204778157,0.021757679180887373
78633,0.011329998979279372,0.009339593753189752,0.005307747269572318,0.9621823007042972,0.005154639175257732
78632,0.03007518796992481,0.04189044038668099,0.0,0.6412459720730398,0.2857142857142857
78639,0.0,0.03917578224370389,0.02531162554057492,0.9277537522258967,0.007631645891630628
78638,0.0,0.029539188656951557,0.04450571090980701,0.9200472627018511,0.005513981882630957
4330,0.00693046306334211,0.0064658510144029735,0.014131949821898715,0.9595400340715503,0.0047235558308812145
37854,0.005841029284079248,0.02707396005998895,0.013181782303259925,0.9494040571473676,0.0
37857,0.003444646445316238,0.010190412400727203,0.009759831595062673,0.9635441584537365,0.009185723854176634
37851,0.0,0.0,0.0,0.9836065573770492,0.0
37852,0.0,0.000749063670411985,0.011610486891385767,0.9872659176029962,0.0
37853,0.0031568722680913063,0.07527926177756192,0.004613890237979602,0.9147644487615347,0.0
27525,0.000987316776790461,0.2450064555327713,0.025518341307814992,0.6803372066529961,0.04632794106478317
27524,0.01110276316887887,0.12254779196927958,0.00576008014024543,0.8052425077218466,0.040320560981718004
79322,0.0,0.07543520309477757,0.013539651837524178,0.8800773694390716,0.0304642166344294
79323,0.011162494020092489,0.014351778025833201,0.02009248923616648,0.8773720299792697,0.07367246053261042
79324,0.0,0.0,0.0,0.875,0.0
27520,0.0052003517146087174,0.1838713729430976,0.01909307875894988,0.7653561110413265,0.02261022484612486
27523,0.1149584487534626,0.07636195752539243,0.024469067405355493,0.7757156048014774,0.0012927054478301017
27522,0.004442954145360047,0.225333221560902,0.04677676251152653,0.6861430128258865,0.03252577751697544
79329,0.018846373500856654,0.010279840091376356,0.03512278697886922,0.8857795545402627,0.03769274700171331
27529,0.010682492581602374,0.29427071444875597,0.019196530472494863,0.660762383017576,0.00990641406071673
99553,0.40468227424749165,0.20178372352285395,0.013377926421404682,0.2140468227424749,0.06577480490523968
67460,0.013171690694626474,0.013040629095674968,0.016841415465268676,0.9382699868938401,0.012385321100917432
67464,0.002008032128514056,0.0,0.006024096385542169,0.9598393574297188,0.012048192771084338
67466,0.0,0.0011160714285714285,0.006696428571428571,0.9910714285714286,0.0
67467,0.0,0.003595828838547285,0.040992448759439054,0.9539733908665947,0.0010787486515641855
67468,0.0,0.0,0.021739130434782608,0.9739130434782609,0.0
25801,0.0206631003468344,0.15263652930456764,0.01887014284874493,0.7951325612838751,0.007113044500617248
66733,0.0019521717911176184,0.0004880429477794046,0.020497803806734993,0.9692532942898975,0.004880429477794046
66732,0.0,0.0,0.0,0.9961832061068703,0.0
66736,0.005133747635774115,0.0016211834639286678,0.04917589840583626,0.9300189138070791,0.007025128343690895
66735,0.0,0.0,0.0081799591002045,0.9897750511247444,0.0
66734,0.0,0.0,0.0,0.9955555555555555,0.0
66739,0.0015800561797752809,0.006495786516853933,0.03300561797752809,0.938377808988764,0.000526685393258427
66738,0.005089058524173028,0.0,0.005089058524173028,0.9872773536895675,0.0
72776,0.0,0.0,0.006622516556291391,0.9817880794701986,0.0
76856,0.0350109409190372,0.0,0.002188183807439825,0.9392778993435449,0.020514223194748358
72774,0.0009567852017222134,0.048317652686971774,0.012438207622388774,0.9107000478392601,0.008929995216073992
76854,0.0,0.0,0.1989247311827957,0.7956989247311828,0.0
76853,0.0,0.038878266411727216,0.019757807520713832,0.9369024856596558,0.0038240917782026767
72773,0.0,0.0,0.0,0.9990448901623686,0.0
23313,0.0,0.0,0.0,0.9876543209876543,0.0
23310,0.001823985408116735,0.3755129958960328,0.0006839945280437756,0.6210670314637483,0.0006839945280437756
23316,0.0,0.8167420814479638,0.0,0.18099547511312217,0.0
42041,0.0017398869073510222,0.16572422792518487,0.02566333188342758,0.8053501522401044,0.0
23314,0.025770142180094786,0.1426244075829384,0.052280805687203794,0.7388921800947867,0.039247630331753554
23315,0.0,0.05148514851485148,0.0006600660066006601,0.9432343234323433,0.0
42040,0.0,0.0,0.0,0.9992565055762082,0.0
92583,0.025956108829568787,0.05990118069815195,0.05194430184804928,0.5949050308008214,0.227541067761807
92582,0.06863773841120918,0.07048947595827418,0.05542867724214555,0.6423677550768471,0.14492932535028702
92587,0.011675005956635693,0.01852513700262092,0.0167381462949726,0.8070050035739814,0.1423635930426495
42045,0.019751693002257337,0.0,0.0,0.9796839729119639,0.0
92585,0.03692490942478535,0.06446970072956475,0.04025013648320016,0.7504590798550796,0.1038761228845104
92584,0.06291669363712862,0.05980969642048029,0.06986428463546723,0.7128185211556304,0.08194705158909962
46747,0.001309328968903437,0.011129296235679214,0.024549918166939442,0.9617021276595744,0.0
6604,0.05123604465709729,0.29661749069643806,0.04179957469431154,0.48199096225412014,0.12038144603934077
6605,0.029079786317422023,0.3281492331552645,0.025805617783904878,0.37471997242805444,0.23418921247630536
6606,0.03442930570286367,0.36752467977482256,0.020008974463571836,0.45741209105001224,0.11864648772130211
6607,0.029676148257603743,0.5496859992611748,0.015145917990395271,0.2594508065509174,0.14407092722571113
6608,0.01847787610619469,0.3432920353982301,0.06442477876106195,0.33713274336283183,0.2254867256637168
6438,0.005124450951683748,0.0,0.006954612005856516,0.9875549048316252,0.0
50606,0.005257623554153523,0.0,0.014721345951629864,0.9758149316508938,0.0
50607,0.006339144215530904,0.004754358161648178,0.003169572107765452,0.9239302694136292,0.039619651347068144
50604,0.0,0.0,0.0,0.9994022713687986,0.0
50605,0.0,0.0,0.0,0.9932432432432432,0.0
50602,0.015401540154015401,0.0022002200220022,0.00935093509350935,0.9675467546754676,0.0049504950495049506
50603,0.011111111111111112,0.0,0.008333333333333333,0.9611111111111111,0.018055555555555554
50601,0.0,0.0,0.00860655737704918,0.985655737704918,0.005327868852459016
90620,0.2781510229817581,0.019176831256930402,0.044180636183767094,0.6151805709564498,0.02735198834605266
92055,0.03606789250353607,0.08573000157158572,0.032453245324532455,0.7190790507622191,0.11118969039761119
92054,0.03849463866210778,0.03637801502570186,0.059381759821366266,0.7558207150001163,0.09543414044146721
92057,0.08295726280587569,0.055143026663550226,0.06506769269494238,0.6271597835272119,0.14498642550207663
50609,0.0,0.0,0.0,0.9971590909090909,0.0
99559,0.017287744909719554,0.014342425406582149,0.06838263542066846,0.21769752849276475,0.006530925854782943
22044,0.1408154381892049,0.08792803250145095,0.039973882762623335,0.6269587928032502,0.1014219384793964
22046,0.11131080757248982,0.062425113826982986,0.038461538461538464,0.7444883776659478,0.04325425353462737
22041,0.10513012211185874,0.17052938872868384,0.0518352379935206,0.502296272562213,0.16647086047919113
22043,0.22247523625185017,0.03222133667311852,0.04702265740635318,0.6249193517780561,0.06914873429731679
22042,0.19632915264606912,0.05252370755582747,0.05897828081982258,0.5696849189354543,0.11829305598042215
90621,0.3192310944502382,0.06632092223568872,0.011950731418585643,0.5336396178020801,0.06440429549874574
43928,0.0,0.0,0.0,0.9937106918238994,0.0
43927,0.0,0.0,0.0,0.989247311827957,0.0
43926,0.0,0.0,0.0036231884057971015,0.9927536231884058,0.0
43925,0.0,0.0,0.0,0.9969604863221885,0.0
43920,0.001589961754974002,0.03476429891280994,0.02685746207726355,0.9359288384684801,0.0003437755145889734
99645,0.011627906976744186,0.014600737563031535,0.07311658011590276,0.8427033942951757,0.007902461052156242
99644,0.021505376344086023,0.0,0.025089605734767026,0.18996415770609318,0.0
17762,0.01694915254237288,0.0,0.0,0.9811676082862524,0.0
75764,0.0,0.04132231404958678,0.0,0.9504132231404959,0.0
75765,0.0013874873864783048,0.08110494450050454,0.009460141271442986,0.893920282542886,0.006937436932391523
75766,0.004161779728349287,0.15470470281109303,0.030721501267451098,0.7829821043471681,0.02410048806325905
75760,0.006170458927882761,0.064789818742769,0.0007713073659853452,0.9001156961048978,0.002699575780948708
75762,0.012396367943150414,0.087248322147651,0.009001184366363995,0.8846427161468614,0.004421634425582313
75763,0.0048092337287592175,0.11237576146200705,0.022924014107085604,0.8182109650529016,0.0315806348188522
4691,0.0064794816414686825,0.0,0.07991360691144708,0.9114470842332614,0.0
4693,0.0063025210084033615,0.008403361344537815,0.004201680672268907,0.9789915966386554,0.0
4694,0.001813236627379873,0.0013599274705349048,0.016319129646418858,0.9773345421577516,0.0
17763,0.0,0.0,0.027227722772277228,0.9702970297029703,0.0
5161,0.0068143100511073255,0.0,0.005110732538330494,0.9863713798977853,0.0
17764,0.0009328358208955224,0.002798507462686567,0.0023320895522388058,0.9906716417910447,0.002798507462686567
33328,0.05625681234837031,0.037797545796561305,0.03695369361133575,0.8513765338771492,0.01585738898069688
84782,0.0,0.0,0.0,0.9986737400530504,0.0
84783,0.0,0.0,0.0,0.9979674796747967,0.0
84780,0.007676069852235655,0.004845519094223758,0.01952600268662445,0.9198330454807139,0.010890424102859337
84781,0.0,0.0,0.0,0.9928571428571429,0.0
33322,0.03522452985331954,0.19296570382748468,0.022121429139810616,0.716718389432641,0.032386408848571656
33323,0.05184591494264389,0.14306466963883183,0.030857085608375495,0.7385663477433252,0.035114962680959774
33321,0.017191537821383208,0.18969821733607814,0.023104550830011825,0.7412728308002278,0.026871359116990057
33326,0.041772265124183784,0.05053817943289901,0.02424043650675333,0.8362801514654581,0.04582724589284117
33327,0.04379434939706586,0.06529972574115189,0.032780462322058244,0.8399721387836838,0.011275085977972226
33324,0.0473640496590313,0.12071603427172582,0.021113831089351286,0.7809494666899808,0.028698198985836684
33325,0.035563167439048964,0.08516354355564511,0.020451339915373765,0.7937067633823628,0.06467862180132984
87328,0.01607717041800643,0.005144694533762058,0.03022508038585209,0.010932475884244373,0.0
45808,0.0,0.0,0.0,0.9971988795518207,0.0
55785,0.0,0.0,0.016853932584269662,0.949438202247191,0.0
45806,0.01263967759662942,0.028851437992306283,0.00631983879831471,0.9386334493496977,0.012090126396775966
45807,0.0013124507830956339,0.024236591127832708,0.024236591127832708,0.9447020736722372,0.0054247965701286205
45804,0.0010351297146923724,0.3117681309439089,0.038429190657954325,0.6331112117487223,0.008927993789221713
45805,0.01756629999147267,0.11430885989596658,0.04873369148119724,0.810949091839345,0.007205593928540974
41385,0.0,0.0,0.0,0.9975845410628019,0.0
55786,0.0,0.006134969325153374,0.046012269938650305,0.9294478527607362,0.0
87323,0.0,0.0,0.03117557912968175,0.21086815327993072,0.008659883091578264
45801,0.007119871279163315,0.1668543845534996,0.03274336283185841,0.7761866452131939,0.012148028962188254
39897,0.0,0.22171297622457747,0.00859352621025494,0.758235462618161,0.005729017473503294
83839,0.0,0.0081374321880651,0.0,0.9909584086799277,0.0
83835,0.003047881230950742,0.0018680562383246485,0.008209615573689903,0.9765018188968636,0.0034903156031855275
83834,0.0,0.0,0.13986013986013987,0.8566433566433567,0.0
83837,0.022088987062164722,0.005995582202587567,0.0372357210476491,0.9106973808772484,0.002840012622278321
83836,0.0,0.0,0.0064034151547491995,0.9861259338313767,0.0021344717182497333
83830,0.026919242273180457,0.0,0.019940179461615155,0.9521435692921236,0.0
83833,0.006535947712418301,0.0,0.013071895424836602,0.976657329598506,0.0
83832,0.0,0.003360215053763441,0.02956989247311828,0.9623655913978495,0.0
41655,0.0,0.0,0.0,0.9985994397759104,0.0
41653,0.006015540145375553,0.009190408555434874,0.01061074442309299,0.9695045534296933,0.0017545325424012032
41650,0.0,0.08418891170431211,0.0,0.9137577002053389,0.0
41659,0.0,0.0,0.0,0.9951690821256038,0.0
72140,0.0,0.0,0.0,0.9973753280839895,0.0
72142,0.0,0.2603219034289713,0.0,0.7393282015395382,0.0
40383,0.007893905904641616,0.05187423880193062,0.02656863187333664,0.8776219044611845,0.0356353466552393
40380,0.0,0.0016345210853220007,0.015364498202026806,0.9720496894409938,0.006211180124223602
40387,0.013118062563067608,0.0005045408678102926,0.017154389505549948,0.9323915237134208,0.03582240161453078
40385,0.0,0.03345280764635603,0.010354440461967344,0.955794504181601,0.0
15537,0.0019779948077636297,0.009148225985906786,0.006181233774261343,0.982568920756583,0.0
15536,0.010330578512396695,0.0,0.022727272727272728,0.9648760330578512,0.0
30677,0.03734710841942762,0.04554090963068519,0.009381308633178957,0.9061869136682105,0.0006531290820567629
8230,0.007626488095238095,0.000744047619047619,0.010230654761904762,0.9674479166666666,0.004464285714285714
15533,0.0,0.014245014245014245,0.004985754985754986,0.9693732193732194,0.0014245014245014246
76449,0.0004137360364087712,0.0,0.023169218038891187,0.9333884981381878,0.025237898220935043
30673,0.006572164948453608,0.43556701030927836,0.006443298969072165,0.5413659793814433,0.00979381443298969
15530,0.0,0.0009432182607055273,0.011884550084889643,0.9852857951329937,0.001697792869269949
76444,0.0,0.0,0.029420873335397956,0.939919479715082,0.024156085475379376
76445,0.0,0.0,0.0,0.9965753424657534,0.0
76446,0.0,0.0009390773564972414,0.0018781547129944828,0.9445944359666627,0.04589740579880268
30678,0.0072231139646869984,0.41492776886035315,0.016853932584269662,0.5553772070626003,0.004815409309791332
76442,0.0011514841351074718,0.006908904810644831,0.022517911975435005,0.9506141248720573,0.01714431934493347
76443,0.0054671968190854875,0.0,0.0352882703777336,0.9512922465208747,0.0
59414,0.0,0.0,0.008103727714748784,0.9392220421393841,0.0
30830,0.0011125790974202071,0.5759682914957235,0.0062582574229886655,0.39990264932897573,0.016688686461303108
7632,0.3854779411764706,0.016544117647058824,0.016176470588235296,0.5647058823529412,0.0125
7630,0.06491088055333866,0.01902101622772014,0.04988028731045491,0.8503591380686353,0.015695663740356476
7631,0.10898584646893172,0.3390995867315218,0.025746991917492593,0.4169622938229163,0.10331711955527922
56479,0.00499271895152902,0.002080299563137092,0.011233617640940295,0.9698356563345122,0.0016642396505096733
37132,0.02443609022556391,0.31353383458646616,0.03759398496240601,0.619172932330827,0.004887218045112782
37130,0.031235583576810704,0.19838920498231585,0.027487313547593418,0.7225895740427495,0.014781639243426112
37137,0.0,0.011791128579449747,0.01347557551937114,0.9744525547445255,0.0
37135,0.0744,0.0947,0.0177,0.8118,0.0013
37134,0.002851033499643621,0.0014255167498218105,0.008553100498930863,0.9729151817533856,0.011047754811119031
39038,0.0,0.8180152671755725,0.01633587786259542,0.16549618320610687,0.0
37138,0.00921411638413025,0.08395580802433242,0.011226908798139285,0.8807085029297311,0.011540009840318468
44867,0.0,0.0,0.002330097087378641,0.9840776699029126,0.0
44866,0.0,0.0,0.0,0.9995722840034217,0.0
44865,0.004798720341242335,0.01652892561983471,0.026126366302319383,0.8858970941082378,0.0663822980538523
44864,0.0,0.015633882888004547,0.0031267765776009098,0.9764070494599204,0.0028425241614553724
44861,0.0,0.0,0.0,0.98,0.0
19936,0.0,0.15112540192926044,0.05144694533762058,0.7427652733118971,0.0
57788,0.0,0.0,0.0,0.9553398058252427,0.0
19933,0.010122595883477675,0.21651107861882804,0.024406703407940614,0.7272522775840737,0.020020245191766955
19930,0.00803023145961266,0.0,0.0136986301369863,0.9763816721776098,0.0014170996693434106
38316,0.0035566093657379964,0.025192649673977476,0.014522821576763486,0.950207468879668,0.0017783046828689982
38317,0.00034458993797381116,0.06409372846312887,0.02722260509993108,0.8518263266712612,0.04962095106822881
38315,0.0,0.0373048004626952,0.020242914979757085,0.9407171775592829,0.0
38313,0.0,0.05472103004291846,0.002145922746781116,0.9427753934191703,0.0
38310,0.0008417508417508417,0.011111111111111112,0.011784511784511785,0.9725589225589225,0.0
38311,0.0,0.0,0.06976744186046512,0.9291754756871036,0.0
38318,0.0,0.0,0.0,0.9973404255319149,0.0
57785,0.0018963337547408343,0.00021070375052675939,0.03750526759376317,0.9411083017277707,0.004846186262115465
42788,0.0,0.0,0.0,0.9977876106194691,0.0
11530,0.034877113226310555,0.014028981389401904,0.01935644267651655,0.9120613723540275,0.019640573945162665
88065,0.0,0.0,0.0,0.8789712556732224,0.11951588502269289
